IN,744209,Kadamtala (North And Middle Andaman),Andaman & Nicobar Islands,01,North And Middle Andaman,639,Rangat,,12.6435,92.8794,1
IN,744209,Uttara,Andaman & Nicobar Islands,01,North And Middle Andaman,639,Rangat,,12.6435,92.8794,1
IN,744210,Kanchangarh,Andaman & Nicobar Islands,01,North And Middle Andaman,639,Port Blair,,12.1853,92.7718,4
IN,744210,Sankarnalla,Andaman & Nicobar Islands,01,North And Middle Andaman,639,Port Blair,,12.1853,92.7718,3
IN,744210,Oralkatcha,Andaman & Nicobar Islands,01,North And Middle Andaman,639,Port Blair,,12.1853,92.7718,3
IN,744101,Marine Jetty,Andaman & Nicobar Islands,01,South Andaman,640,Portblair,,11.6647,92.7026,1
IN,744101,N.S.Building,Andaman & Nicobar Islands,01,South Andaman,640,Portblair,,11.6647,92.7026,1
IN,744101,Port Blair H.O,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6647,92.7026,1
IN,744102,Haddo,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6833,92.7167,4
IN,744102,Radio Colony,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6833,92.7167,3
IN,744102,Chatham,Andaman & Nicobar Islands,01,South Andaman,640,Portblair,,11.6833,92.7167,3
IN,744102,Delanipur,Andaman & Nicobar Islands,01,South Andaman,640,Portblair,,11.6833,92.7167,3
IN,744103,Herbertabad,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6167,4
IN,744103,Guptapara,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.7167,92.6167,3
IN,744103,Minnie Bay,Andaman & Nicobar Islands,01,South Andaman,640,Portblair,,11.7167,92.6167,3
IN,744103,Chouldari,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.7167,92.6167,3
IN,744103,Junglighat,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.7167,92.6167,3
IN,744103,Ograbanj,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6167,3
IN,744103,School Line,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.7167,92.6167,3
IN,744103,Brijgunj,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.7167,92.6167,3
IN,744103,Wandoor,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.7167,92.6167,3
IN,744103,Tushnabad,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.7167,92.6167,3
IN,744104,Aberdeen  Bazar,Andaman & Nicobar Islands,01,South Andaman,640,Port  Blair,,11.6647,92.7026,1
IN,744104,Neil Island,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6647,92.7026,1
IN,744104,Sitapur,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6647,92.7026,1
IN,744105,Calicut,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6,92.7333,4
IN,744105,Humferygunj,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.6,92.7333,3
IN,744105,Bimbiton,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6,92.7333,3
IN,744105,Garacharama,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6,92.7333,3
IN,744105,Beodnabad,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6,92.7333,3
IN,744105,Sippighat,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6,92.7333,3
IN,744105,Rutland,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6,92.7333,3
IN,744106,Shadipur,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,11.6588,92.7438,4
IN,744107,Stewertgunj,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.6647,92.7026,1
IN,744107,Bambooflat,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.6647,92.7026,1
IN,744112,Chakragaon,Andaman & Nicobar Islands,01,South Andaman,640,Portblair,,11.6647,92.7026,1
IN,744206,Mathura,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6833,4
IN,744206,Rubber Research Station,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6833,3
IN,744206,Shoalbay,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6833,3
IN,744206,Miletilak,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6833,3
IN,744206,Kalatong,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6833,3
IN,744206,Jirkatong,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6833,3
IN,744206,Beachdera,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6833,3
IN,744206,Wimberlygunj,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6833,3
IN,744206,Dundas Point,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6833,3
IN,744206,R.R Station,Andaman & Nicobar Islands,01,South Andaman,640,Ferrargunj,,11.7167,92.6833,3
IN,744207,Hut  Bay,Andaman & Nicobar Islands,01,South Andaman,640,Hut Bay,,12.6435,92.8794,1
IN,744207,Ramakrishnapur,Andaman & Nicobar Islands,01,South Andaman,640,Hut Bay,,12.6435,92.8794,1
IN,744207,Netajinagar,Andaman & Nicobar Islands,01,South Andaman,640,Hut Bay,,12.6435,92.8794,1
IN,744207,Vivekandapur,Andaman & Nicobar Islands,01,South Andaman,640,Hut Bay,,12.6435,92.8794,1
IN,744211,Havelock,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,12.1853,92.7718,1
IN,744211,Strait  Island,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,12.1853,92.7718,1
IN,744211,Peal Island,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,12.1853,92.7718,1
IN,744211,Havelock  Bazar,Andaman & Nicobar Islands,01,South Andaman,640,Port Blair,,12.1853,92.7718,1
IN,532001,Srikakulam H.O,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,15.8948,81.4787,1
IN,532001,Srikakulam Collectorate,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,15.8948,81.4787,1
IN,532001,Srikakulam Official Colony,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,15.8948,81.4787,1
IN,532001,Srikakulam New Colony,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,15.8948,81.4787,1
IN,532001,Srikakulam District Court,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,15.8948,81.4787,1
IN,532001,Srikakulam Market,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,15.8948,81.4787,1
IN,532001,Srikakulam Town,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,15.8948,81.4787,1
IN,532001,Srikakulam Zilla Parishad,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,15.8948,81.4787,1
IN,532005,Muddada,Andhra Pradesh,02,Srikakulam,542,Etcherla,,18.2385,83.8687,4
IN,532005,Gujarathipeta,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,15.8948,81.4787,3
IN,532005,Kothapeta,Andhra Pradesh,02,Srikakulam,542,Etcherla Mandal,,18.5786,83.9881,4
IN,532005,Thotapalem,Andhra Pradesh,02,Srikakulam,542,Etcherla,,15.8948,81.4787,3
IN,532122,Uddavolu,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5251,83.6056,4
IN,532122,Tunivada,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5757,83.6843,4
IN,532122,Kodisa,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5538,83.6621,4
