1252811	Yaingāngpokpi	Yaingangpokpi	Yaingangpokpi,Yaingāngpokpi	24.90815	94.11902	P	PPL	IN		17	278			0		811	Asia/Kolkata	2016-03-10
1252812	Yahle	Yahle		33.38143	78.52291	S	HLT	IN		41	003			0		4941	Asia/Kolkata	2019-10-18
1252813	Yāgrung	Yagrung		28.01176	95.22998	P	PPL	IN		30	251			0		259	Asia/Kolkata	2014-10-14
1252814	Yaglung	Yaglung		34.76754	77.12376	S	HLT	IN		41	003			0		3008	Asia/Kolkata	2019-10-18
1252815	Yagati	Yagati		13.61354	76.14937	P	PPL	IN		19	570			0		713	Asia/Kolkata	2015-11-08
1252816	Yagachi River	Yagachi River	Yagachi,Yagachi River	12.86559	76.02409	H	STM	IN		19				0		885	Asia/Kolkata	2015-11-08
1252817	Yādwād	Yadwad	Yadvad,Yadwad,Yádvád,Yādwād	16.24281	75.18033	P	PPL	IN		19	555			0		568	Asia/Kolkata	2014-10-14
1252818	Yadiyūr	Yadiyur		12.97097	76.86302	P	PPL	IN		19	571			0		740	Asia/Kolkata	2015-11-08
1252819	Yadita	Yadita		12.46759	92.71993	P	PPL	IN		01	639			0		206	Asia/Kolkata	2014-10-13
1252820	Yādiki	Yadiki	Yadiki,Yādiki	15.04941	77.87306	P	PPL	IN		02	553			0		289	Asia/Kolkata	2015-11-08
1252821	Yādgud	Yadgud	Yadgud,Yādgud	16.32176	74.60495	P	PPL	IN		19	555			0		703	Asia/Kolkata	2014-10-14
1252822	Yādgīr	Yadgir	Yadgir,Yādgīr	16.77007	77.13755	P	PPL	IN		19	580			65376		379	Asia/Kolkata	2015-08-07
1252823	Yadgarpalli	Yadgarpalli		16.83333	79.58333	P	PPL	IN		40	539			0		114	Asia/Kolkata	2014-10-10
1252824	Xelvona	Xelvona		15.26667	74.08333	P	PPL	IN		33	586			0		8	Asia/Kolkata	2014-10-14
1252825	Xeldem	Xeldem		15.25	74.08333	P	PPL	IN		33	586			0		16	Asia/Kolkata	2014-10-14
1252826	Wyndhamganj	Wyndhamganj	Mundi Semar,Wyndhamganj	24.25505	83.39387	P	PPL	IN		36	200			0		245	Asia/Kolkata	2015-08-07
1252827	Wynchpet	Wynchpet		16.52372	80.61692	P	PPLX	IN		02	547			0		26	Asia/Kolkata	2015-09-06
1252828	Wynaad	Wynaad	The Wynaad,Wynaad	11.41667	76.16667	T	PLAT	IN	IN	13				0		1031	Asia/Kolkata	2012-01-17
1252829	Vena River	Vena River	Vena,Vena River,Wunna River	20.30045	78.79901	H	STM	IN		00				0		194	Asia/Kolkata	2015-08-07
1252830	Wular Lake	Wular Lake	Wular Lake	34.36338	74.56323	H	LK	IN		12				0		1575	Asia/Kolkata	2014-12-03
1252831	Wrightmyo	Wrightmyo		11.78333	92.71667	P	PPL	IN		01	640			0		112	Asia/Kolkata	2014-10-13
1252832	Worli Point	Worli Point	Warli Point,Worli Cape,Worli Point	19.01667	72.81667	T	PT	IN	IN	16	519			0		4	Asia/Kolkata	2014-10-13
1252833	Worli Fort	Worli Fort	Warli Fort,Worli Fort	19.01667	72.81667	S	FT	IN	IN	16	519			0		4	Asia/Kolkata	2014-10-13
1252834	Worli	Worli	Bombay Warli,Warli,Worli	19.01667	72.81667	P	PPLX	IN	IN	16	519			0		4	Asia/Kolkata	2014-10-13
1252835	Worhanpur	Worhanpur		24.95715	85.53082	P	PPL	IN		34	237			0		82	Asia/Kolkata	2014-10-14
1252836	Woodmason Bay	Woodmason Bay		11.41667	92.58333	H	BAY	IN		00				0		-9999	Asia/Kolkata	1994-01-13
1252837	Mount Wood	Mount Wood		12.61667	92.91667	T	MT	IN		01	639			0		43	Asia/Kolkata	2014-10-13
1252838	Wondh	Wondh		23.29858	70.39831	P	PPL	IN		09	468			0		29	Asia/Kolkata	2014-10-13
1252839	Wolempalle	Wolempalle	Wolampili,Wolempalle	18.03793	81.55974	P	PPL	IN		21	399			0		105	Asia/Kolkata	2016-02-11
1252840	Wokha	Wokha	Wokha	26.09717	94.25817	P	PPL	IN		20	264			54010		1385	Asia/Kolkata	2014-10-14
1252841	Wokha	Wokha	WKH,Wokha	26.16667	94.25	A	ADM2	IN		20	264			166343		812	Asia/Kolkata	2018-05-26
1252842	Wodapatti	Wodapatti		12.12311	77.78768	P	PPL	IN		25	630			0		265	Asia/Kolkata	2016-11-22
1252843	Wīrūr	Wirur		19.64322	79.43386	P	PPL	IN		16	509			0		183	Asia/Kolkata	2015-11-08
1252844	Wiringli Island	Wiringli Island	Small Pox Islet,Wiringli Island	8.27813	73.01153	T	ISL	IN	IN	14	587			0		3	Asia/Kolkata	2017-09-27
1252845	Wīra Lake	Wira Lake	Wira Lake,Wyra Reservoir,Wīra Lake	17.21854	80.38032	H	LK	IN		00				0		92	Asia/Kolkata	2020-06-10
1252846	Wintong	Wintong		27.36915	96.21254	P	PPL	IN		30	253			0		838	Asia/Kolkata	2014-10-14
1252847	Cape Winifred	Cape Winifred	Cape Winifred	8.41667	93.6	T	CAPE	IN		01				0		-9999	Asia/Kolkata	2018-12-04
1252848	Wimberleyganj	Wimberleyganj		11.7415	92.70967	P	PPL	IN		01	640			0		23	Asia/Kolkata	2014-10-13
1252849	Wilson Island	Wilson Island	Wilson Island	12.13333	92.98333	T	ISL	IN		01				0		49	Asia/Kolkata	2018-12-04
1252850	Wilson Dam	Wilson Dam	Wilson Dam	19.55	73.71667	S	DAM	IN		16	522			0		735	Asia/Kolkata	2018-12-04
1252851	Wilong	Wilong	Guilengmei,Wilong	25.46905	93.97152	P	PPL	IN		17	272			0		1653	Asia/Kolkata	2014-10-13
1252852	Willingdon Reservoir	Willingdon Reservoir	Willingdon Reservoir,Yemaneri	11.43653	79.101	H	RSV	IN		25				0		69	Asia/Kolkata	2017-09-05
1252853	Willingdon Island	Willingdon Island	Willingdon Island	9.93643	76.25383	T	ISL	IN		13				0		6	Asia/Kolkata	2013-02-08
1252854	Fort William	Fort William	Fort William,Fort-Uil'jam,banijyakuthi,phorta viliyama,wei lian bao,Форт-Уильям,फोर्ट विलियम,বাণিজ্যকুঠি,威廉堡	22.53333	88.31667	S	FT	IN		28	342			0		7	Asia/Kolkata	2014-10-14
1252855	Bekriya	Bekriya	Bekriya,Wekria,Wikaria	24.70811	73.21485	P	PPL	IN		24	130			0		528	Asia/Kolkata	2014-10-14
1252856	Wihigaon	Wihigaon		20.59962	76.6398	P	PPL	IN		16	500			0		326	Asia/Kolkata	2014-10-13
1252857	Vihār Buzurg	Vihar Buzurg	Vihar Buzurg,Vihār Buzurg,Wihar,Wihar Buzurg,Wīhār,Wīhār Buzurg	20.10993	79.91605	P	PPL	IN		16	509			0		216	Asia/Kolkata	2015-08-07
1252858	Wihamandav	Wihamandav		19.45538	75.57801	P	PPL	IN		16	515			0		457	Asia/Kolkata	2014-10-13
1252859	Whitefield	Whitefield	Whitefield	12.97159	77.74732	P	PPL	IN		19	572			0		887	Asia/Kolkata	2014-10-14
1252860	White Beīn River	White Bein River	East River,White Bein,White Bein River,White Beīn,White Beīn River	31.13486	75.11639	H	STM	IN		23				0		210	Asia/Kolkata	2020-06-10
1252861	Wheeler Islands	Wheeler Islands		20.7432	87.07077	T	ISLS	IN		00				0		8	Asia/Kolkata	2012-11-08
1252862	Whale Reef	Whale Reef		18.26667	72.91667	H	RF	IN		00				0		-9999	Asia/Kolkata	1994-01-13
1252863	Wet Basin	Wet Basin	Government New Basin	18.92873	72.83592	H	DCK	IN		16	519			0		0	Asia/Kolkata	2017-08-24
1252864	West Tripura	West Tripura	WTR,West Tripura,West Tripura ,pascima tripura,পশ্চিম ত্রিপুরা	23.91667	91.5	A	ADM2	IN		26	289			1725739		116	Asia/Kolkata	2018-05-28
1252865	West Siang	West Siang	WSG,West Siang	28.4	94.55	A	ADM2	IN		30	250			112274		1582	Asia/Kolkata	2018-05-26
1252867	West Melghāt	West Melghat		21.41667	77	V	FRST	IN		16				0		436	Asia/Kolkata	2003-02-11
1252868	Liddar River	Liddar River	Lambodri River,Liddar River,West Liddar River	33.7703	75.20414	H	STM	IN		00				0		1639	Asia/Kolkata	2015-09-06
1252869	West Kameng	West Kameng	WKG,West Kameng	27.4	92.35	A	ADM2	IN		30	246			83947		2622	Asia/Kolkata	2018-05-26
1252870	West Island	West Island		13.59093	92.89129	T	ISL	IN		01	639			0		17	Asia/Kolkata	2017-03-21
1252871	West Hill	West Hill	WH,West Hill,West Hills	11.28617	75.76448	S	RSTN	IN		13	591			0		11	Asia/Kolkata	2018-04-23
1252872	West Hill	West Hill	Conollys Hill,West Hill	11.29068	75.76938	T	HLL	IN		13	591			0		40	Asia/Kolkata	2015-11-08
1252873	West Godāvari	West Godavari	Paschima Godavari Jilla,WGI,West Godavari,West Godavari District,West Godāvari,West Godāvari District,pascima godavari jilla,పశ్చిమ గోదావరి జిల్లా	17	81.16667	A	ADM2	IN		02	546			3936966		100	Asia/Kolkata	2018-05-28
1252874	Western Yamuna Canal	Western Yamuna Canal	Western Jumna Canal,Western Jumna Canal Main Line,Western Yamuna Canal	29.52039	76.83916	H	CNL	IN		10				0		241	Asia/Kolkata	2015-01-07
1252875	Pashchimi Nayār River	Pashchimi Nayar River	Pashchimi Nayar,Pashchimi Nayar River,Pashchimi Nayār,Pashchimi Nayār River,Western Nayar River,Western Nayār River	29.93306	78.70728	H	STM	IN		39				0		560	Asia/Kolkata	2015-08-07
1252876	Western Ghāts	Western Ghats	Sahyadri,Sahyādri,Western Ghats,Western Ghats Range,Western Ghāts	14	75	T	MTS	IN	IN	00				0		580	Asia/Kolkata	2018-02-04
1252877	West District	West District	WDT,West District,West Sikkim	27.33333	88.25	A	ADM2	IN		29	242			136435		942	Asia/Kolkata	2018-07-11
1252879	West Coral Bank	West Coral Bank		13.2	92.46667	H	BNK	IN		00				0		-9999	Asia/Kolkata	1994-01-13
1252880	West Coast Canal	West Coast Canal		8.48333	76.91667	H	CNL	IN		13				0		7	Asia/Kolkata	2013-05-11
1252881	West Bengal	West Bengal	Arevmtyan Bengalia,Bangla,Bati Bengal,Batis Bengal,Batys Bengal,Batı Bengal,Batıs Bengal,Beangal Thiar,Beangál Thiar,Bengal,Bengal Rocawani,Bengal Zachodni,Bengala Occidental,Bengala Occidentale,Bengala Occidentalis,Bengala Ocidental,Bengala Rojava,Bengala occidentale,Bengale,Bengale-Occidental,Bengalen,Bengali Perendimor,Bengali Perëndimor,Bengalul de Vest,Bengaly andrefana,Benggala Barat,Bengoli Garbi,Dytiki Vengali,G'arbiy bengaliya,Gorllewin Bengal,Gʻarbiy bengaliya,Iwoorun Bengal,Katundan nga Bengal,Kornog Bengal,Kornôg Bengal,Kunti Banla,Laeaene-Bengali osariik,Laensi-Bengali,Länsi-Bengali,Lääne-Bengali osariik,Malkhbuzera Bengali,Mendebaldeko Bengala,Nyugat-Bengal,Nyugat-Bengál,Okcident-Bengalo,Rietumbengale,Rietumbengāle,Si-men-ka-la-pang,State of West Bengal,Sî-men-kâ-là-pâng,Tay Bengal,Tây Bengal,Vaestbengalen,Vakaru Bengalija,Vakarų Bengalija,Vest Bengal,Vest-Bengal,Vestbengalen,Vestur-Bengal,Västbengalen,WB,Wast Bengal,Wes-Bengale,West Benegal,West Bengal,West-Bengalen,Westbengalen,Zakhidnij Bengal,Zakhodnjaja Bengalija,Zapaden Bengal,Zapadna Bengalija,Zapadnaja Bengalija,Zapadne Bengalsko,Zapadni Bengal,Zapadni Bengalsko,Západné Bengálsko,Západní Bengálsko,bangal aftwnyshyn,bngal ghrby,bnghal alghrbyt,bzhadali bengali,dasavleti bengali,lynda bngal,merku vankalam,mghrby bngal,pachami bagala,pascima banga,pascima bangala,pascima bengal,pascimabanga,pascimavangarajyam,rath bengkxl tawan tk,seobeng-gol ju,vestu bengal,xi meng jia la bang,xibengaru zhou,Ìwọòrùn Bẹ̀ngál,Δυτική Βεγγάλη,Батыс Бенгал,Бенголи Ғарбӣ,Западен Бенгал,Западна Бенгалия,Западная Бенгалия,Западни Бенгал,Заходняя Бенгалія,Західний Бенгал,Малхбузера Бенгали,Արևմտյան Բենգալիա,מערב בנגל,بأنگال أفتونئشین,بنغال الغربية,بنگال غربی,لیندا بنگال,مغربي بنگال,مغربی بنگال,ވެސްޓު ބެންގާލް,पश्चिम बंगाल,पश्चिम बङ्गाल,पश्चिमवङ्गराज्यम्,পশ্চিমবঙ্গ,ਪੱਛਮੀ ਬੰਗਾਲ,પશ્ચિમ બંગાળ,ପଶ୍ଚିମ ବଙ୍ଗ,மேற்கு வங்காளம்,పశ్చిమ బెంగాల్,ಪಶ್ಚಿಮ ಬಂಗಾಳ,പശ്ചിമ ബംഗാൾ,බටහිර බෙංගාලය,รัฐเบงกอลตะวันตก,ბჟადალი ბენგალი,დასავლეთი ბენგალი,西ベンガル州,西孟加拉邦,서벵골 주	24	88	A	ADM1	IN		28				91276115		26	Asia/Kolkata	2017-05-05
1252882	West Bay	West Bay		10.6	92.36667	H	BAY	IN		00				0		-9999	Asia/Kolkata	1994-01-13
1252883	West Bay	West Bay		7.91667	93.33333	H	BAY	IN		00				0		1	Asia/Kolkata	1994-01-13
1252884	West Bank Canal	West Bank Canal		16.11873	80.8114	H	CNL	IN		00				0		13	Asia/Kolkata	2013-02-08
1252885	Wer	Wer		27.0186	77.17636	P	PPL	IN		24	105			18268		222	Asia/Kolkata	2014-10-14
1252886	Wena	Wena	WENA,Wena,Wena Railroad Station	25.32671	85.53201	S	RSTN	IN		34	229			0		47	Asia/Kolkata	2018-04-22
1252887	Wellington	Wellington	Vellington,Wellington,Wellington Town,Веллингтон	11.36552	76.78442	P	PPL	IN		25	611			20254		1847	Asia/Kolkata	2017-02-04
1252888	Welhe Khurd	Welhe Khurd		18.3	73.63333	P	PPL	IN		16	521			0		680	Asia/Kolkata	2014-10-13
1252889	Welhe Budrukh	Welhe Budrukh		18.3	73.63333	P	PPL	IN		16	521			0		680	Asia/Kolkata	2014-10-13
1252890	Welhe	Welhe		18.3	73.63333	P	PPL	IN		16	521			0		680	Asia/Kolkata	2014-10-13
1252891	Wazīrpur	Wazirpur		26.56498	76.8866	P	PPL	IN		24	108			0		258	Asia/Kolkata	2015-04-08
1252892	Wazīrganj	Wazirganj	Wazirganj,Wazīrganj	28.21145	79.05665	P	PPL	IN		36	149			19372		178	Asia/Kolkata	2015-10-04
1252893	Wazīrganj	Wazirganj		24.80079	85.23873	P	PPL	IN		34	236			0		116	Asia/Kolkata	2014-10-14
1252894	Wazīrābād	Wazirabad	Wazirabad,Wazīrābād	16.69169	79.66073	P	PPL	IN		40	539			0		74	Asia/Kolkata	2014-10-10
1252895	Watrap	Watrap	Watrap,Wātrāp	9.63638	77.63875	P	PPL	IN		25	625			0		159	Asia/Kolkata	2014-10-14
1252896	Watlab	Watlab	Watlab	34.36819	74.51976	P	PPL	IN		12	008			0		1664	Asia/Kolkata	2014-12-03
1252897	Wātika	Watika	Watika,Watka,Wātika,Wātka	26.71149	75.80114	P	PPL	IN		24	110			0		345	Asia/Kolkata	2014-10-14
1252898	Wati	Wati		28.03858	96.97381	P	PPL	IN		30	260			0		1104	Asia/Kolkata	2014-10-14
1252899	Wathar	Wathar	Vathar,Watar,Wathar,Wátár	17.88246	74.14483	P	PPL	IN		16	527			0		818	Asia/Kolkata	2014-10-13
1252900	Watganj	Watganj		22.53333	88.31667	P	PPLX	IN		28	342			0		7	Asia/Kolkata	2014-10-14
1252901	Watāman	Wataman	Vataman,Vataman Chowkdi,Wataman,Watāman	22.52748	72.41762	P	PPL	IN		09	474			0		14	Asia/Kolkata	2016-07-04
1252902	Wāsna	Wasna		23.24145	73.02559	P	PPL	IN		09	472			0		88	Asia/Kolkata	2015-10-04
1252903	Wāsna	Wasna		22.12086	73.74906	P	PPL	IN		09	486			0		90	Asia/Kolkata	2014-10-13
1252904	Wāskui	Waskui		21.18355	73.36216	P	PPL	IN		09	493			0		70	Asia/Kolkata	2014-10-13
1252905	Wāsi	Wasi		18.54296	75.77817	P	PPL	IN		16	525			0		722	Asia/Kolkata	2014-10-13
1252906	Wāsi	Wasi		19.01667	72.88333	L	AREA	IN		16				0		-1	Asia/Kolkata	2003-03-07
1252907	Washimbe	Washimbe	WSB,Washimbe	18.28076	75.01614	S	RSTN	IN		16	526			0		528	Asia/Kolkata	2018-05-09
1252908	Wāshīm	Washim	Basim,Băsim,Washim,Wāshīm	20.11128	77.133	P	PPL	IN		16	502			68622		550	Asia/Kolkata	2015-08-07
1252909	Wāsan	Wasan		22.95465	72.13699	P	PPL	IN		09	474			0		25	Asia/Kolkata	2014-10-13
1252910	Wasalmari	Wasalmari		17.67252	78.81079	P	PPL	IN		40	539			0		561	Asia/Kolkata	2014-10-10
1252911	Wasāi Dābhla	Wasai Dabhla	Vasai Dabhia,Vasai Dabhla,Wasai Dabhla,Wasāi Dābhla	23.53035	72.57546	S	RSTN	IN		09	471			0		112	Asia/Kolkata	2020-06-10
1252912	Wāsa	Wasa		24.62314	72.98023	P	PPL	IN		24	117			0		336	Asia/Kolkata	2015-05-06
1252913	Warwan River	Warwan River	Warwan,Warwan River	33.65463	75.71525	H	STM	IN		12				0		2128	Asia/Kolkata	2015-09-06
1252914	Warwania	Warwania		22.12888	74.68343	P	PPL	IN		35	438			0		275	Asia/Kolkata	2014-10-14
1252915	Varwāla	Varwala	Beerwarah,Varwala,Varwāla	22.28902	68.9636	P	PPL	IN		09	477			0		15	Asia/Kolkata	2020-06-10
1252916	Warvad	Warvad	Warvad,Warwad	17.97047	75.31286	P	PPL	IN		16	526			0		517	Asia/Kolkata	2014-10-13
1252917	Warugarh	Warugarh	Warugarh,Warugarh Fort	17.85317	74.44166	S	FT	IN		16	527			0		941	Asia/Kolkata	2014-10-13
1252918	Vārudkhed Railroad Station	Varudkhed Railroad Station	Varud,Varudkhed,Varudkhed Railroad Station,Vārud,Vārudkhed,Vārudkhed Railroad Station,Warudkhed	20.37445	77.6327	S	RSTN	IN		16	510			0		392	Asia/Kolkata	2020-06-10
1252919	Warud	Warud	Warud,oyaruda,raaruda,varuda,wa lu de,وروڑ,वरुड,वरुद,ওয়ারুদ,ৱারুদ,瓦鲁德	21.47101	78.26965	P	PPL	IN		16	503			47817		402	Asia/Kolkata	2016-02-11
1252920	Wartu River	Wartu River	Vartu River,Wartu River	21.92977	69.47876	H	STM	IN		00				0		6	Asia/Kolkata	2013-02-08
1252921	Warshi	Warshi		35.06105	77.33595	P	PPL	IN		41	003			0		3363	Asia/Kolkata	2019-10-18
1252922	Warsara	Warsara		23.98273	71.6631	P	PPL	IN		09	469			0		41	Asia/Kolkata	2014-10-13
1252923	Warsāmedi	Warsamedi		23.13705	70.09098	S	RSTN	IN		09	468			0		39	Asia/Kolkata	2014-10-13
1252924	Wārsa	Warsa		20.602	79.95574	P	PPL	IN		16	508			0		231	Asia/Kolkata	2015-08-07
1252925	Warora	Warora	Warora	20.22885	79.00277	P	PPL	IN		16	509			41523		208	Asia/Kolkata	2015-08-07
1252926	Vadodra	Vadodra		20.82037	70.52262	P	PPL	IN		09	479			0		12	Asia/Kolkata	2014-10-13
1252927	Barman	Barman	Barman,Warman	24.60189	72.47242	P	PPL	IN		24	117			0		247	Asia/Kolkata	2014-10-14
1252928	Wār Khās	War Khas	War,War Khas,Wār Khās	24.73065	84.51996	P	PPL	IN		34	235			0		112	Asia/Kolkata	2020-06-10
1252929	Wārisnagar	Warisnagar	Warisnagar,Wārisnagar	25.94662	85.88193	P	PPL	IN		34	221			0		52	Asia/Kolkata	2014-10-14
1252930	Wāris Alīganj	Waris Aliganj	Waris Aliganj,Waris Ariganj,Wāris Alīganj,Wāris Arīganj	25.0172	85.64047	P	PPL	IN		34	237			35243		78	Asia/Kolkata	2014-10-14
1252931	Waris	Waris		34.84832	77.14556	P	PPL	IN		41	003			0		3480	Asia/Kolkata	2019-10-18
1252932	Wāri Godri	Wari Godri		19.45441	75.70915	P	PPL	IN		16	514			0		450	Asia/Kolkata	2014-10-13
1252933	Wāria	Waria	OYR,Waria,Wāria	23.55	87.25	S	RSTN	IN		28	335			0		91	Asia/Kolkata	2018-05-09
1252934	Wāri	Wari	Vari,Wari,Wāri	21.47627	73.34439	P	PPL	IN		09	492			0		123	Asia/Kolkata	2020-06-10
1252935	Wārhona	Warhona		19.42638	77.87572	P	PPL	IN		16	511			0		407	Asia/Kolkata	2014-10-13
1252936	Wargaon	Wargaon	Wardgaon,Wargaon,Wargaon Railroad Station	18.92955	76.64067	S	RSTN	IN		16	513			0		397	Asia/Kolkata	2015-08-07
1252937	Wāregaon	Waregaon		21.33263	79.41237	P	PPL	IN		16	505			0		295	Asia/Kolkata	2015-08-07
1252938	Wardhā River	Wardha River	Varada,Varadā,Wardha,Wardha River,Wardhā,Wardhā River	19.59116	79.78854	H	STM	IN		00				0		142	Asia/Kolkata	2020-06-10
1252939	Wardhari	Wardhari		23.0889	73.45445	P	PPL	IN		09	484			0		100	Asia/Kolkata	2015-10-04
1252940	Wardhangarh Fort	Wardhangarh Fort	Wardhangarh Fort,Wardhangarth Fort	17.7256	74.26393	P	PPL	IN		16	527			0		1051	Asia/Kolkata	2014-10-13
1252941	Wardha	Wardha	Wardha,Wardha Junction	20.73256	78.59507	S	RSTN	IN		16	504			0		288	Asia/Kolkata	2014-10-13
1252942	Wardha	Wardha	Vardha,Vardhá,Vardkha,Varntcha,Wardha,oyaradha,raaradha,vardha,varta,waruda,wo er ta,Βαρντχά,Вардха,وردھا,वर्धा,ওয়ারধা,ৱারধা,વર્ધા,வர்தா,ワルダー,沃尔塔	20.73933	78.59784	P	PPL	IN		16	504			113759		292	Asia/Kolkata	2015-08-07
1252943	Wardha	Wardha		20.33197	80.08183	P	PPL	IN		16	508			0		225	Asia/Kolkata	2015-09-06
1252944	Wardha	Wardha	Distretto di Wardha,District de Wardha,Districte de Wardha,Distrito de Wardha,Vardkha,WRD,Wardha,Wardha District,Wardha district,mntqt wardha,vardha,vardha jil'ha,vardha jila,vardha jillo,vardhamandalam,varta mavattam,wa er da xian,wardha jilla,Вардха,ضلع وردھا,منطقة وارذا,وردھا ضلع,वर्धा,वर्धा जिला,वर्धा जिल्हा,वर्धामण्डलम्,વર્ધા જિલ્લો,ୱର୍ଧା ଜିଲ୍ଲା,வர்தா மாவட்டம்,వార్ధా,瓦爾達縣	20.83333	78.6	A	ADM2	IN	IN	16	504			1300774		262	Asia/Kolkata	2018-05-26
1252945	Wardala Tank	Wardala Tank		22.46667	73.35	H	RSV	IN		00				0		62	Asia/Kolkata	1994-01-13
1252946	Wārāseonī	Waraseoni	Waraseoni,Wārāseoni,Wārāseonī	21.76184	80.04301	P	PPL	IN		35	457			23800		307	Asia/Kolkata	2015-09-06
1252947	Warangal Fort	Warangal Fort	Warangal Fort	17.95	79.61667	S	FT	IN		40	540			0		281	Asia/Kolkata	2014-10-10
1252948	Warangal	Warangal	Ekasila Nagaram,Orugallu,Varangal,Varangalas,WGC,Warangal,raarangala,varangal,varangal jilla,varangala,varangala-nagaram,varankal,wa lang jia er,walang-gal,warangala,warangaru,warangl,wrnjl,Варангал,وارانگل,ورنجل,वरंगल,वरङ्गल-नगरम्,वारंगल,वारंगळ,ৱারাঙ্গাল,વારંગલ,ୱାରଙ୍ଗଲ,வாரங்கல்,వరంగల్ జిల్లా,ವರಂಗಲ್,വാറങ്കൽ,ワランガル,瓦朗加尔,와랑갈	18	79.58333	P	PPLA2	IN		40	686			557802		258	Asia/Kolkata	2018-05-27
1252949	Warangal	Warangal	WAR,Warangal,Warangal District,Warangal Rural,varangal rural,వరంగల్ రూరల్	18	79.83333	A	ADM2	IN		40	540			3512576		260	Asia/Kolkata	2018-05-26
1252951	Wanwas Wari	Wanwas Wari	Wanlesswadi,Wanwas Wari	17.68437	74.02938	P	PPL	IN		16	527			0		671	Asia/Kolkata	2014-10-13
1252952	Wanthali	Wanthali		22.43807	70.32711	P	PPL	IN		09	477			0		51	Asia/Kolkata	2014-10-13
1252953	Wānsjālia	Wansjalia		21.79859	69.87202	S	RSTN	IN		09	477			0		53	Asia/Kolkata	2014-10-13
1252954	Wān River	Wan River	Wan,Wan River,Wān,Wān River	19.0491	76.45707	H	STM	IN		16				0		382	Asia/Kolkata	2015-08-07
1252955	Wanparti Road	Wanparti Road	WPR	16.38612	77.88638	S	RSTN	IN		40	538			0		330	Asia/Kolkata	2018-04-23
1252956	Wanparti	Wanparti	Wanaparthy,Wanparti	16.36738	78.06889	P	PPLA2	IN		40	693			55182		401	Asia/Kolkata	2018-05-27
1252957	Wanlah	Wanlah		34.25118	76.83211	P	PPL	IN		41	003			0		3236	Asia/Kolkata	2019-10-18
1252958	Wānkāner	Wankaner	Vankaner Kathiawar,Wankaner,Wānkāner	22.61198	70.94379	P	PPL	IN		09	476			47814		85	Asia/Kolkata	2020-06-10
1252959	Wānjarwāri	Wanjarwari		18.6719	77.15169	T	PK	IN		16	524			0		557	Asia/Kolkata	2014-10-13
1252960	Wani	Wani	Vanja,Wani,Wun,Wūn,Ваня	20.05507	78.95313	P	PPL	IN		16	510			57288		224	Asia/Kolkata	2015-08-07
1252961	Wāngtu	Wangtu	Wangtu,Wāngtu	31.5466	78.01202	P	PPL	IN		11	034			0		1695	Asia/Kolkata	2020-06-10
1252962	Wāngom	Wangom		33.57273	75.33652	P	PPL	IN		12	014			0		1987	Asia/Kolkata	2014-10-13
1252963	Wangla	Wangla		26.8072	95.00513	P	PPL	IN		20	261			0		759	Asia/Kolkata	2014-10-14
1252964	Wāngjing	Wangjing	Vanczin,Wangjing,Wāngjing,Ванцзин	24.58921	94.06386	P	PPL	IN		17	276			7528		793	Asia/Kolkata	2014-10-13
1252965	Wāngi	Wangi	Vangi,Wangi,Wāngi	18.17888	75.14698	P	PPL	IN		16	526			0		520	Asia/Kolkata	2020-06-10
1252966	Wangepalli	Wangepalli		19.42363	79.97739	P	PPL	IN		16	508			0		136	Asia/Kolkata	2015-11-08
1252967	Wangāpalli Railroad Station	Wangapalli Railroad Station	WP,Wagapalli,Wagāpalli,Wangapalli Railroad Station,Wangāpalli Railroad Station	17.58111	78.98333	S	RSTN	IN	IN	40	539			0		392	Asia/Kolkata	2018-04-23
1252968	Wandūr	Wandur	Wandoor,Wandur,Wandūr	11.19579	76.23632	P	PPL	IN		13	592			0		40	Asia/Kolkata	2020-06-10
1252969	Wāndhia	Wandhia		23.24694	70.61504	P	PPL	IN		09	468			0		27	Asia/Kolkata	2014-10-13
1252970	Wandan Fort	Wandan Fort	Chandan Fort,Wandan,Wandan Fort	17.83333	74.03333	S	FT	IN	IN	16	527			0		954	Asia/Kolkata	2014-10-13
1252971	Wandali	Wandali	Wandali,Wandalli	16.22624	76.74064	P	PPL	IN		19	559			0		533	Asia/Kolkata	2015-08-07
1252972	Wānch	Wanch		22.94251	72.68984	P	PPL	IN		09	474			0		45	Asia/Kolkata	2014-10-13
1252973	Wanagam	Wanagam	Wanagam	34.43478	74.61334	P	PPL	IN		12	009			0		1631	Asia/Kolkata	2014-12-03
1252974	Wāmpor	Wampor		34.62989	74.81509	P	PPL	IN		12	009			0		2430	Asia/Kolkata	2014-10-13
1252975	Wāmleshwar	Wamleshwar	Wamleshwar,Wumlasir,Wāmleshwar	21.49924	72.68881	P	PPL	IN		09	488			0		13	Asia/Kolkata	2020-06-10
1252976	Wāmanpalli	Wamanpalli		19.55945	79.53177	P	PPL	IN		16	509			0		177	Asia/Kolkata	2015-11-08
1252977	Wālwad	Walwad		18.45682	75.52144	P	PPL	IN		16	525			0		557	Asia/Kolkata	2014-10-13
1252978	Wālvad	Walvad		18.6315	74.9574	P	PPL	IN		16	522			0		638	Asia/Kolkata	2014-10-13
1252979	Wālūr	Walur	Walur,Wālur,Wālūr	19.48724	76.55956	P	PPL	IN		16	513			0		432	Asia/Kolkata	2015-08-07
